timestamp,stage_name,stage_users,role,request_name,method,url,status_code,success,latency_ms,bytes_received,error,iteration
2026-04-20T06:13:05+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,198.17,3315,,1
2026-04-20T06:13:05+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,194.32,1879,,1
2026-04-20T06:13:05+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,293.32,798,,1
2026-04-20T06:13:05+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,293.33,830,,1
2026-04-20T06:13:06+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,45.8,1879,,2
2026-04-20T06:13:06+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,45.67,2979,,2
2026-04-20T06:13:06+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,228.38,544,,2
2026-04-20T06:13:06+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,271.9,830,,2
2026-04-20T06:13:06+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,43.15,3315,,3
2026-04-20T06:13:06+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,42.25,2979,,3
2026-04-20T06:13:06+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,219.02,798,,3
2026-04-20T06:13:07+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,212.1,544,,3
2026-04-20T06:13:07+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,46.37,1879,,4
2026-04-20T06:13:07+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,46.18,3315,,4
2026-04-20T06:13:07+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,217.18,798,,4
2026-04-20T06:13:07+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,224.52,830,,4
2026-04-20T06:13:07+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,49.0,1879,,5
2026-04-20T06:13:07+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,48.99,2979,,5
2026-04-20T06:13:08+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,222.9,544,,5
2026-04-20T06:13:08+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,229.67,830,,5
2026-04-20T06:13:08+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,60.08,3315,,6
2026-04-20T06:13:08+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,60.14,2979,,6
2026-04-20T06:13:08+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,224.61,544,,6
2026-04-20T06:13:08+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,232.7,798,,6
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,43.71,3315,,7
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,45.48,1879,,7
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,226.23,798,,7
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,223.67,830,,7
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,71.77,1879,,8
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,71.2,2979,,8
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,229.92,544,,8
2026-04-20T06:13:09+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,230.84,830,,8
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,44.48,3315,,9
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,45.03,2979,,9
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,218.29,544,,9
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,226.37,798,,9
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,63.35,3315,,10
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,63.11,1879,,10
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,240.11,830,,10
2026-04-20T06:13:10+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,240.91,798,,10
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,45.29,1879,,11
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,53.54,2979,,11
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,215.48,544,,11
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,278.2,830,,11
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,43.94,3315,,12
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,43.43,2979,,12
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,223.47,798,,12
2026-04-20T06:13:11+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,219.62,544,,12
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,42.9,1879,,13
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,42.56,3315,,13
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,214.94,830,,13
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,210.24,798,,13
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,57.64,1879,,14
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,59.6,2979,,14
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,219.28,544,,14
2026-04-20T06:13:12+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,231.9,830,,14
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,60.05,3315,,15
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,42.75,2979,,15
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,213.66,544,,15
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,221.13,798,,15
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,46.88,3315,,16
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,47.32,1879,,16
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,225.26,830,,16
2026-04-20T06:13:13+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,226.54,798,,16
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,55.34,2979,,17
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,54.87,1879,,17
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,215.28,544,,17
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,221.79,830,,17
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,46.34,3315,,18
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,42.6,2979,,18
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,220.45,798,,18
2026-04-20T06:13:14+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,225.91,544,,18
2026-04-20T06:13:15+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,43.76,1879,,19
2026-04-20T06:13:15+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,44.16,3315,,19
2026-04-20T06:13:15+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,214.32,830,,19
2026-04-20T06:13:15+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,262.23,798,,19
2026-04-20T06:13:15+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,41.81,2979,,20
2026-04-20T06:13:16+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,45.61,1879,,20
2026-04-20T06:13:16+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,221.13,544,,20
2026-04-20T06:13:16+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,209.96,830,,20
2026-04-20T06:13:16+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,56.27,3315,,21
2026-04-20T06:13:16+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,41.74,2979,,21
2026-04-20T06:13:16+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,216.94,798,,21
2026-04-20T06:13:16+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,210.93,544,,21
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,43.24,1879,,22
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,43.69,3315,,22
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,224.22,830,,22
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,226.0,798,,22
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,63.4,2979,,23
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,63.63,1879,,23
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,217.9,544,,23
2026-04-20T06:13:17+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,223.72,830,,23
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,68.59,3315,,24
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,68.58,2979,,24
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,225.36,544,,24
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,225.91,798,,24
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,43.35,3315,,25
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,58.25,1879,,25
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,231.35,798,,25
2026-04-20T06:13:18+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,220.07,830,,25
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,45.24,1879,,26
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,45.26,2979,,26
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,223.39,544,,26
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,226.98,830,,26
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,42.74,3315,,27
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,42.73,2979,,27
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,224.3,544,,27
2026-04-20T06:13:19+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,225.18,798,,27
2026-04-20T06:13:20+02:00,stage_1_2u_15s,2,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,42.91,3315,,28
2026-04-20T06:13:20+02:00,stage_1_2u_15s,2,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,43.14,1879,,28
2026-04-20T06:13:20+02:00,stage_1_2u_15s,2,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,226.03,798,,28
2026-04-20T06:13:20+02:00,stage_1_2u_15s,2,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,225.17,830,,28
2026-04-20T06:13:20+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,137.64,2979,,1
2026-04-20T06:13:20+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,141.13,1879,,1
2026-04-20T06:13:20+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,144.3,1879,,1
2026-04-20T06:13:20+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,146.13,3315,,1
2026-04-20T06:13:20+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,151.9,3315,,1
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,260.54,544,,1
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,273.87,798,,1
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,280.48,830,,1
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,290.16,830,,1
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,327.77,798,,1
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,46.8,1879,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,48.99,3315,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,46.32,2979,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,46.2,2979,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,52.97,1879,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,245.0,830,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,244.4,798,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,220.99,544,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,227.98,544,,2
2026-04-20T06:13:21+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,235.36,830,,2
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,43.86,1879,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,46.93,2979,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,45.28,3315,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,45.64,3315,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,45.68,2979,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,222.29,544,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,231.91,830,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,224.05,798,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,231.95,798,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,230.48,544,,3
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,46.36,2979,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,48.28,3315,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,47.55,1879,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,42.55,1879,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,44.17,3315,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,231.3,830,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,239.92,798,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,223.92,830,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,265.32,544,,4
2026-04-20T06:13:22+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,302.2,798,,4
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,49.17,1879,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,58.64,2979,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,57.51,2979,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,58.57,3315,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,43.71,1879,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,225.78,830,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,223.09,544,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,229.95,798,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,237.02,544,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,268.52,830,,5
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,49.85,3315,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,49.42,1879,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,53.13,2979,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,51.66,3315,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,42.85,2979,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,226.64,798,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,230.46,544,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,organizer,organizer_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/organizer,200,True,231.76,830,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,student,student_login_api,POST,https://api.batuhanakbasak.com/api/auth/login/student,200,True,235.25,798,,6
2026-04-20T06:13:23+02:00,stage_2_5u_20s,5,admin,admin_login_api,POST,https://api.batuhanakbasak.com/api/admin/auth/login,200,True,217.95,544,,6
2026-04-20T06:13:24+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,45.16,3315,,7
2026-04-20T06:13:24+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,48.97,1879,,7
2026-04-20T06:13:24+02:00,stage_2_5u_20s,5,admin,admin_login_page,GET,https://batuhanakbasak.com/admin/login,200,True,48.01,2979,,7
2026-04-20T06:13:24+02:00,stage_2_5u_20s,5,organizer,organizer_login_page,GET,https://batuhanakbasak.com/organizer/organizer-login,200,True,49.4,1879,,7
2026-04-20T06:13:24+02:00,stage_2_5u_20s,5,student,student_login_page,GET,https://batuhanakbasak.com/student/login,200,True,43.14,3315,,7
